Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767496823,10,GET,/health,1.600000,0.000000,210,210,210,210,220,220,220,220,220,220,220,23,0,210.57600300002832,231.25986726087743,210.57600300002832,602.126501999976,37.0
1767496823,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.700000,0.000000,260,260,260,260,260,260,260,260,260,260,260,13,0,260.0,262.5192709999956,255.36690100000214,298.69655299995657,95.92307692307692
1767496823,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.200000,0.000000,260,260,260,260,260,260,260,260,260,260,260,24,0,260.0,305.58279504165847,255.0841919999698,779.7451969999543,95.95833333333333
1767496823,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.100000,0.000000,260,260,260,260,260,270,270,270,270,270,270,24,0,260.0,355.7887885000023,254.853388000015,820.3858969999942,92.83333333333333
1767496823,10,,Aggregated,4.600000,0.000000,260,260,260,260,260,260,270,270,270,270,270,84,0,260.0,292.9124461309522,210.57600300002832,820.3858969999942,78.91666666666667
1767496824,10,GET,/health,1.600000,0.000000,210,210,210,210,210,220,220,220,220,220,220,25,0,210.57600300002832,229.82462624000848,210.57600300002832,602.126501999976,37.0
1767496824,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.400000,0.000000,260,260,260,260,260,260,260,260,260,260,260,14,0,260.0,262.0114472857113,255.36690100000214,298.69655299995657,95.92857142857143
1767496824,10,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,1.400000,0.000000,260,260,260,260,260,260,260,260,260,260,260,25,0,260.0,303.55730571999396,254.9455620000458,779.7451969999543,95.96
1767496824,10,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.200000,0.000000,260,260,260,260,270,290,290,290,290,290,290,25,0,260.0,353.31946148000264,254.853388000015,820.3858969999942,92.84
1767496824,10,,Aggregated,4.600000,0.000000,260,260,260,260,260,260,290,290,290,290,290,89,0,260.0,290.28870896629314,210.57600300002832,820.3858969999942,78.51685393258427
1767496825,10,GET,/health,1.400000,0.000000,210,210,210,210,210,220,220,220,220,220,220,26,0,210.57600300002832,229.1245626538534,210.57600300002832,602.126501999976,37.0
1767496825,10,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,0.400000,0.000000,260,260,260,260,260,260,260,260,260,260,260,15,0,260.0,261.59118786666414,255.36690100000214,298.69655299995657,95.93333333333334
