Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767496930,50,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,1.333333,0.000000,600,640,720,730,870,890,890,890,890,890,890,20,0,600.0,541.751425949991,255.60314500000914,892.4050930000362,95.9
1767496930,50,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,4.000000,0.000000,680,740,770,780,810,1000,1000,1000,1000,1000,1000,22,0,640.0,597.895362272722,254.73707399999057,997.9948799999647,95.9090909090909
1767496930,50,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,0.666667,0.000000,360,400,570,690,830,960,960,960,960,960,960,20,0,360.0,458.43814350000395,255.92028800002709,955.8455970000068,92.8
1767496930,50,,Aggregated,6.666667,0.000000,550,640,720,740,810,870,960,1000,1000,1000,1000,73,0,550.0,528.6488872054775,211.32833400002937,997.9948799999647,86.17808219178082
1767496931,60,GET,/health,2.000000,0.000000,600,610,640,690,810,1400,1400,1400,1400,1400,1400,15,0,600.0,539.1391429999999,211.32833400002937,1382.609428999956,37.0
1767496931,60,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,2.250000,0.000000,600,660,730,820,890,1100,1400,1400,1400,1400,1400,29,0,600.0,576.1623586206889,255.60314500000914,1425.6044290000318,95.89655172413794
1767496931,60,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,3.250000,0.000000,680,740,780,810,1000,1200,1300,1300,1300,1300,1300,29,0,680.0,636.5110175172387,254.73707399999057,1337.3177429999714,95.93103448275862
1767496931,60,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,1.500000,0.000000,370,470,570,770,960,1500,1500,1500,1500,1500,1500,27,0,400.0,526.7117394444484,255.92028800002709,1518.2737590000102,92.85185185185185
1767496931,60,,Aggregated,9.000000,0.000000,550,680,740,780,910,1300,1500,1500,1500,1500,1500,100,0,530.0,574.75832018,211.32833400002937,1518.2737590000102,86.25
1767496932,70,GET,/health,2.000000,0.000000,450,610,640,690,890,1400,1400,1400,1400,1400,1400,20,0,450.0,537.6377144999993,211.32833400002937,1382.609428999956,37.0
1767496932,70,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,3.200000,0.000000,510,640,690,730,870,1100,1400,1400,1400,1400,1400,36,0,510.0,549.9540229444431,255.60314500000914,1425.6044290000318,95.91666666666667
1767496932,70,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,4.000000,0.000000,590,740,810,1000,1300,1400,1600,1600,1600,1600,1600,38,0,590.0,672.1004969999949,254.73707399999057,1590.826484000047,95.89473684210526
1767496932,70,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,2.600000,0.000000,440,530,690,770,1000,1500,1800,1800,1800,1800,1800,34,0,440.0,574.1763376470617,255.92028800002709,1763.4018970000511,92.88235294117646
1767496932,70,,Aggregated,11.800000,0.000000,510,640,730,780,1000,1400,1500,1600,1800,1800,1800,128,0,510.0,590.7258865781237,211.32833400002937,1763.4018970000511,85.8984375
1767496933,80,GET,/health,1.833333,0.000000,450,610,640,690,890,1400,1600,1600,1600,1600,1600,23,0,450.0,573.1378233913001,211.32833400002937,1558.1728049999697,37.0
1767496933,80,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,3.833333,0.000000,510,600,690,730,890,1200,1400,1400,1400,1400,1400,40,0,510.0,561.6537385249998,255.60314500000914,1425.6044290000318,95.9
1767496933,80,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,4.000000,0.000000,550,730,810,1000,1300,1600,1700,1700,1700,1700,1700,47,0,580.0,679.7459874468033,254.73707399999057,1687.6066489999744,95.85106382978724
1767496933,80,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,3.666667,0.000000,440,540,690,830,1400,1500,2000,2000,2000,2000,2000,45,0,460.0,613.2295189777766,255.92028800002709,1990.8391479999636,92.88888888888889
1767496933,80,,Aggregated,13.333333,0.000000,510,640,730,810,1200,1400,1600,1800,2000,2000,2000,155,0,510.0,614.1400596322554,211.32833400002937,1990.8391479999636,86.27096774193548
1767496934,90,GET,/health,2.428571,0.000000,450,610,640,690,890,1400,1600,1600,1600,1600,1600,23,0,450.0,573.1378233913001,211.32833400002937,1558.1728049999697,37.0
1767496934,90,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,4.428571,0.000000,520,660,790,820,970,1100,1400,1400,1400,1400,1400,44,0,520.0,594.0486910909108,255.60314500000914,1425.6044290000318,95.9090909090909
1767496934,90,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,4.285714,0.000000,590,770,880,1000,1300,1400,1700,1700,1700,1700,1700,50,0,590.0,693.5653048399968,254.73707399999057,1687.6066489999744,95.86
1767496934,90,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,4.428571,0.000000,510,640,830,950,1500,1800,2500,2500,2500,2500,2500,50,0,500.0,668.4799975599992,255.92028800002709,2517.445331000033,92.88
1767496934,90,,Aggregated,15.571429,0.000000,530,690,790,840,1200,1400,1700,2000,2500,2500,2500,167,0,530.0,643.2489668622741,211.32833400002937,2517.445331000033,86.87425149700599
1767496935,100,GET,/health,2.750000,0.000000,470,610,810,890,930,1400,1600,1600,1600,1600,1600,25,0,470.0,601.0972041599939,211.32833400002937,1558.1728049999697,37.0
1767496935,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,4.750000,0.000000,600,780,870,930,1100,1100,1400,1400,1400,1400,1400,51,0,600.0,643.8761456078421,255.60314500000914,1425.6044290000318,95.90196078431373
1767496935,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,5.000000,0.000000,680,880,1000,1000,1300,1400,1700,1700,1700,1700,1700,55,0,680.0,724.5620709090882,254.73707399999057,1687.6066489999744,95.85454545454546
1767496935,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,4.500000,0.000000,540,830,960,1000,1500,2500,2500,3000,3000,3000,3000,60,0,540.0,777.1642203666665,255.92028800002709,3039.780456000017,92.9
1767496935,100,,Aggregated,17.000000,0.000000,600,780,890,960,1200,1500,2000,2500,3000,3000,3000,191,0,600.0,703.381574094239,211.32833400002937,3039.780456000017,87.23560209424083
1767496936,100,GET,/health,2.555556,0.000000,640,890,930,1100,1200,1400,1600,1600,1600,1600,1600,33,0,640.0,710.6033142727218,211.32833400002937,1558.1728049999697,37.0
1767496936,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,4.444444,0.000000,660,820,970,970,1200,1400,1400,3000,3000,3000,3000,57,0,640.0,731.3038159649096,255.60314500000914,3048.113055999977,95.91228070175438
1767496936,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,5.222222,0.000000,790,1000,1100,1100,1300,1400,1600,1700,1700,1700,1700,66,0,740.0,782.8779891818143,254.73707399999057,1687.6066489999744,95.86363636363636
1767496936,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,5.000000,0.000000,760,910,1000,1100,1500,2500,3000,3700,3700,3700,3700,71,0,730.0,847.1394879999986,255.92028800002709,3698.6122099999648,92.91549295774648
1767496936,100,,Aggregated,17.222222,0.000000,730,900,1000,1100,1300,1500,2500,3000,3700,3700,3700,227,0,720.0,779.5201665859004,211.32833400002937,3698.6122099999648,86.39647577092511
1767496937,100,GET,/health,2.300000,0.000000,690,890,930,1100,1300,1600,4600,4600,4600,4600,4600,40,0,690.0,818.659335124994,211.32833400002937,4625.506682999969,37.0
1767496937,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,4.600000,0.000000,780,930,970,1000,1200,1400,3000,5000,5000,5000,5000,65,0,730.0,824.1851618615377,255.60314500000914,4972.133775000031,95.92307692307692
1767496937,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,5.400000,0.000000,870,1000,1100,1200,1300,1400,1600,1700,1700,1700,1700,72,0,790.0,804.3051270694408,254.73707399999057,1687.6066489999744,95.86111111111111
1767496937,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,5.600000,0.000000,800,910,1000,1100,1500,2500,3700,4300,4300,4300,4300,86,0,780.0,894.401614534882,255.92028800002709,4272.564797999962,92.93023255813954
1767496937,100,,Aggregated,17.900000,0.000000,790,930,1000,1100,1300,1600,3000,4300,5000,5000,5000,263,0,770.0,840.8628019961953,211.32833400002937,4972.133775000031,85.9657794676806
1767496938,100,GET,/health,2.900000,0.000000,890,920,1100,1100,1600,5400,5800,5800,5800,5800,5800,45,0,740.0,1029.93360224444,211.32833400002937,5801.60329399996,37.0
1767496938,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,5.400000,0.000000,800,920,970,1000,1200,1400,3000,5000,5000,5000,5000,72,0,760.0,825.1206843055539,255.60314500000914,4972.133775000031,95.93055555555556
1767496938,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.100000,0.000000,860,1000,1100,1200,1300,1400,1600,1700,1700,1700,1700,78,0,780.0,803.6721694743555,254.73707399999057,1687.6066489999744,95.85897435897436
1767496938,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,6.400000,0.000000,820,940,1000,1100,1500,2500,3700,4300,4300,4300,4300,92,0,790.0,891.2810163043462,255.92028800002709,4272.564797999962,92.92391304347827
1767496938,100,,Aggregated,20.800000,0.000000,820,930,1000,1100,1300,1700,3700,5000,5800,5800,5800,287,0,780.0,872.6131849825761,211.32833400002937,5801.60329399996,85.70731707317073
1767496939,100,GET,/health,3.200000,0.000000,890,920,1100,1100,1600,5400,5800,5800,5800,5800,5800,49,0,740.0,1013.8190705714243,211.32833400002937,5801.60329399996,37.0
1767496939,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,5.600000,0.000000,820,920,970,1000,1200,1400,3000,5000,5000,5000,5000,81,0,760.0,819.3526390246896,255.60314500000914,4972.133775000031,95.93827160493827
1767496939,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,5.800000,0.000000,880,1000,1100,1200,1300,1400,1700,6200,6200,6200,6200,82,0,790.0,871.3651952073126,254.73707399999057,6201.43866899997,95.86585365853658
1767496939,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,7.100000,0.000000,830,950,1000,1100,1500,2500,4300,6600,6600,6600,6600,97,0,800.0,946.9767694432982,255.92028800002709,6592.283435000013,92.91752577319588
1767496939,100,,Aggregated,21.700000,0.000000,840,950,1000,1100,1400,2000,5000,5800,6600,6600,6600,309,0,790.0,904.0562811067934,211.32833400002937,6592.283435000013,85.62459546925567
1767496940,100,GET,/health,3.800000,0.000000,890,920,1100,1100,1600,5400,5800,5800,5800,5800,5800,50,0,740.0,1009.7730137199961,211.32833400002937,5801.60329399996,37.0
1767496940,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,6.100000,0.000000,860,950,1000,1100,1300,1400,5000,6600,6600,6600,6600,88,0,790.0,895.1018934431788,255.60314500000914,6553.173762999961,95.94318181818181
1767496940,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.000000,0.000000,910,1100,1100,1200,1300,1600,6100,6200,6200,6200,6200,90,0,810.0,939.9589776111078,254.73707399999057,6201.43866899997,95.87777777777778
1767496940,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.400000,0.000000,880,970,1100,1100,1500,2500,4300,6600,6600,6600,6600,104,0,810.0,945.1782990480764,255.92028800002709,6592.283435000013,92.92307692307692
1767496940,100,,Aggregated,24.300000,0.000000,890,980,1100,1100,1400,2500,5400,6200,6600,6600,6600,332,0,800.0,940.2182782981901,211.32833400002937,6592.283435000013,86.10240963855422
1767496941,100,GET,/health,3.900000,0.000000,920,1100,1200,1300,1500,4600,5800,5800,5800,5800,5800,58,0,820.0,1047.1123418448233,211.32833400002937,5801.60329399996,37.0
1767496941,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,6.800000,0.000000,930,980,1100,1100,1400,3000,6600,7900,7900,7900,7900,100,0,820.0,989.3758533999975,255.60314500000914,7871.4935090000035,95.94
1767496941,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.700000,0.000000,1000,1100,1200,1200,1400,1600,6100,6200,6200,6200,6200,96,0,840.0,957.5319350520803,254.73707399999057,6201.43866899997,95.86458333333333
1767496941,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.800000,0.000000,910,1000,1100,1200,1800,3000,6600,7200,7200,7200,7200,116,0,840.0,1018.4420383275865,255.92028800002709,7211.083244000009,92.93103448275862
1767496941,100,,Aggregated,26.200000,0.000000,930,1100,1100,1200,1400,3000,6100,6600,7900,7900,7900,370,0,840.0,999.2768739945924,211.32833400002937,7871.4935090000035,85.73783783783784
1767496942,100,GET,/health,3.900000,0.000000,1100,1200,1300,1400,1600,5400,5800,5800,5800,5800,5800,62,0,890.0,1061.852230725801,211.32833400002937,5801.60329399996,37.0
1767496942,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,6.700000,0.000000,970,1100,1200,1300,1500,5000,7900,8600,8600,8600,8600,108,0,870.0,1084.431284583332,255.60314500000914,8621.778785999993,95.93518518518519
1767496942,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.700000,0.000000,1000,1100,1200,1300,1400,1600,6100,6200,6200,6200,6200,101,0,870.0,977.8419119207892,254.73707399999057,6201.43866899997,95.86138613861387
1767496942,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.900000,0.000000,940,1100,1200,1200,1500,3000,6600,7200,7200,7200,7200,120,0,850.0,1029.4296664333338,255.92028800002709,7211.083244000009,92.93333333333334
1767496942,100,,Aggregated,26.200000,0.000000,970,1100,1200,1300,1500,3700,6200,7200,8600,8600,8600,391,0,870.0,1036.4373660255735,211.32833400002937,8621.778785999993,85.64961636828644
1767496943,100,GET,/health,4.200000,0.000000,1100,1200,1300,1400,1500,4600,5800,5800,5800,5800,5800,69,0,890.0,1077.6821479275304,211.32833400002937,5801.60329399996,37.0
1767496943,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,7.000000,0.000000,1000,1200,1300,1500,1700,5000,7900,8600,8600,8600,8600,118,0,890.0,1114.6795654067776,255.60314500000914,8621.778785999993,95.9322033898305
1767496943,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.800000,0.000000,1100,1200,1400,1400,1600,1800,6200,9500,9500,9500,9500,113,0,910.0,1100.242027318581,254.73707399999057,9499.671495999963,95.85840707964601
1767496943,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,9.000000,0.000000,970,1100,1200,1300,1700,3700,7200,9900,9900,9900,9900,128,0,870.0,1108.8521462031263,255.92028800002709,9931.32635500001,92.9296875
1767496943,100,,Aggregated,27.000000,0.000000,1000,1200,1300,1400,1600,4300,6600,8600,9900,9900,9900,428,0,890.0,1103.1604689859792,211.32833400002937,9931.32635500001,85.51401869158879
1767496944,100,GET,/health,4.100000,0.000000,980,1100,1200,1300,1500,4600,5400,5800,5800,5800,5800,79,0,890.0,1040.9937975949308,211.32833400002937,5801.60329399996,37.0
1767496944,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,6.900000,0.000000,1000,1200,1400,1500,1800,7900,10000,11000,11000,11000,11000,126,0,890.0,1249.4418703888866,255.60314500000914,10998.174334000054,95.93650793650794
1767496944,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.600000,0.000000,1100,1300,1400,1400,1600,1800,6200,9500,9500,9500,9500,117,0,910.0,1088.6744756581168,254.73707399999057,9499.671495999963,95.86324786324786
1767496944,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.500000,0.000000,950,1100,1200,1300,1500,4300,9900,11000,11000,11000,11000,140,0,840.0,1149.1446682214307,255.92028800002709,10693.487369999957,92.93571428571428
1767496944,100,,Aggregated,26.100000,0.000000,990,1200,1300,1400,1600,5000,8600,10000,11000,11000,11000,462,0,890.0,1142.6912400043268,211.32833400002937,10998.174334000054,84.93073593073593
1767496945,100,GET,/health,4.000000,0.000000,960,1100,1200,1300,1500,4600,5400,5800,5800,5800,5800,84,0,890.0,1030.7885405714226,211.32833400002937,5801.60329399996,37.0
1767496945,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,7.000000,0.000000,960,1200,1300,1500,1700,7900,10000,11000,11000,11000,11000,131,0,890.0,1230.5098770916022,255.60314500000914,10998.174334000054,95.93893129770993
1767496945,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.100000,0.000000,1100,1300,1400,1400,1700,6100,9500,11000,11000,11000,11000,123,0,910.0,1156.9929530325176,254.73707399999057,10813.267135999979,95.86178861788618
1767496945,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.400000,0.000000,930,1100,1200,1300,1500,6600,10000,11000,11000,11000,11000,148,0,840.0,1194.0380485000007,255.92028800002709,10693.487369999957,92.93243243243244
1767496945,100,,Aggregated,25.500000,0.000000,970,1200,1300,1400,1600,6100,9900,11000,11000,11000,11000,486,0,880.0,1166.2773574238656,211.32833400002937,10998.174334000054,84.81687242798354
1767496946,100,GET,/health,4.600000,0.000000,930,1100,1200,1300,1500,4600,5400,5800,5800,5800,5800,84,0,890.0,1030.7885405714226,211.32833400002937,5801.60329399996,37.0
1767496946,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,7.800000,0.000000,970,1200,1300,1500,1700,7900,10000,11000,11000,11000,11000,135,0,890.0,1226.6679396740733,255.60314500000914,10998.174334000054,95.93333333333334
1767496946,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.600000,0.000000,1100,1300,1400,1500,1800,6200,11000,11000,11000,11000,11000,130,0,920.0,1234.9688506538453,254.73707399999057,11499.11075999995,95.86923076923077
1767496946,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.300000,0.000000,920,1100,1200,1200,1500,6600,10000,11000,11000,11000,11000,153,0,850.0,1189.411569562093,255.92028800002709,10693.487369999957,92.93464052287581
1767496946,100,,Aggregated,27.300000,0.000000,970,1200,1300,1400,1600,6200,10000,11000,11000,11000,11000,502,0,890.0,1184.685916318723,211.32833400002937,11499.11075999995,85.14143426294821
1767496947,100,GET,/health,5.600000,0.000000,980,1200,1300,1300,1500,1500,5800,5800,5800,5800,5800,84,0,890.0,1030.7885405714226,211.32833400002937,5801.60329399996,37.0
1767496947,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,8.000000,0.000000,1100,1300,1500,1600,1700,7900,10000,11000,11000,11000,11000,143,0,920.0,1246.4665284685302,255.60314500000914,10998.174334000054,95.92307692307692
1767496947,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.300000,0.000000,1200,1400,1500,1500,1800,6200,11000,11000,11000,11000,11000,138,0,970.0,1252.31684826087,254.73707399999057,11499.11075999995,95.8695652173913
1767496947,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.400000,0.000000,970,1200,1300,1300,1600,9900,11000,12000,12000,12000,12000,159,0,880.0,1266.883362389939,255.92028800002709,12454.096090000006,92.937106918239
1767496947,100,,Aggregated,28.300000,0.000000,1000,1300,1400,1500,1700,6600,10000,11000,12000,12000,12000,524,0,900.0,1219.628111944655,211.32833400002937,12454.096090000006,85.55725190839695
1767496948,100,GET,/health,5.500000,0.000000,1100,1300,1500,1500,2000,2200,14000,14000,14000,14000,14000,90,0,890.0,1228.4288600555512,211.32833400002937,13580.42225199995,37.0
1767496948,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,7.700000,0.000000,1200,1500,1600,1600,1800,7900,10000,11000,11000,11000,11000,150,0,920.0,1266.5246737266664,255.60314500000914,10998.174334000054,95.92
1767496948,100,POST,/predict/text?resume_text=Experienced+Python+DevOps+Engineer+Terraform+AWS+FastAPI,6.200000,0.000000,1300,1500,1600,1800,1900,6100,11000,11000,11000,11000,11000,145,0,1000.0,1284.0414974413818,254.73707399999057,11499.11075999995,95.87586206896552
1767496948,100,POST,/predict/text?resume_text=Senior+ML+Engineer+Resume+Screening+Scikit-learn+FastAPI,8.400000,0.000000,1100,1300,1600,1700,2200,9900,11000,12000,12000,12000,12000,171,0,900.0,1306.443960432751,255.92028800002709,12454.096090000006,92.91812865497076
1767496948,100,,Aggregated,27.800000,0.000000,1200,1400,1600,1700,2000,7200,11000,11000,14000,14000,14000,556,0,920.0,1277.20365616367,211.32833400002937,13580.42225199995,85.4478417266187
1767496949,100,GET,/health,5.100000,0.000000,1200,1500,1500,1700,2100,2200,14000,14000,14000,14000,14000,95,0,920.0,1257.902633494731,211.32833400002937,13580.42225199995,37.0
1767496949,100,POST,/predict/text?resume_text=DevOps+Architect+Kubernetes+Docker+AWS+GCP+Terraform+Ansible,7.800000,0.000000,1500,1600,1700,1800,2100,8600,11000,15000,15000,15000,15000,163,0,960.0,1382.1285821411025,255.60314500000914,14525.618567000038,95.920245398773
